Date,Open,High,Low,Close,Volume
2010-03-16,6.717109898943504,6.741080063312186,6.667071710765749,6.7251996994018555,446908000.0
2010-03-17,6.738680501610635,6.785123028127878,6.689841279572902,6.7153096199035645,450956800.0
2010-03-18,6.714708344964639,6.741675665301898,6.670064048158868,6.731188774108887,342109600.0
2010-03-19,6.735383608724794,6.7488668686802535,6.628714876489338,6.659277439117432,559445600.0
2010-03-22,6.6059456987401015,6.771641348719686,6.596357315352098,6.734187126159668,456419600.0
2010-03-23,6.760853684552491,6.854938097285546,6.71471038913753,6.842353343963623,602431200.0
2010-03-24,6.820778873176601,6.89748432501135,6.81688319314131,6.872614860534668,597780400.0
2010-03-25,6.91905696473804,6.920555549306679,6.779129330973962,6.791114807128906,542284400.0
2010-03-26,6.860031884331575,6.949920573403817,6.848046405749128,6.918459892272949,640875200.0
2010-03-29,6.981380591755804,7.00744780206245,6.940031499409348,6.963102340698242,540744400.0
2010-03-30,7.0892472144138985,7.115615263772722,7.018833737296755,7.066774845123291,527310000.0
2010-03-31,7.055990061492116,7.089548603340612,7.025127852429291,7.04130744934082,430659600.0
2010-04-01,7.113516153060706,7.153066619939685,6.973888571201762,7.070369243621826,603145200.0
2010-04-05,7.040706192140695,7.146475204512571,7.034413417963874,7.145875930786133,684507600.0
2010-04-06,7.137185683031179,7.198309992835805,7.101230065481698,7.1773362159729,447017200.0
2010-04-07,7.177639716023995,7.248652482910204,7.150972423811529,7.20910120010376,628502000.0
2010-04-08,7.204306120274415,7.23726538520095,7.132394851325851,7.189624309539795,572989200.0
2010-04-09,7.233969138777934,7.247752437478197,7.204904756785378,7.244755268096924,334182800.0
2010-04-12,7.257040359063864,7.283108373127822,7.245354918303786,7.259737491607666,333026400.0
2010-04-13,7.246851742401442,7.275016808180001,7.22437857702481,7.263929843902588,306210800.0
2010-04-14,7.349325223977096,7.365205578248098,7.313070362374823,7.361609935760498,404076400.0
2010-04-15,7.364305862843044,7.461685841284158,7.356216067739782,7.458390235900879,376784800.0
2010-04-16,7.447902399902268,7.5249078706229975,7.327451585941518,7.412846088409424,750545600.0
2010-04-19,7.401764613302823,7.427532598766116,7.244158729911031,7.402963161468506,566924400.0
2010-04-20,7.447006174258385,7.468279997201907,7.279812760244467,7.328652381896973,738326400.0
2010-04-21,7.7544235577048894,7.797870498112941,7.662437050913734,7.767008304595947,982391200.0
2010-04-22,7.737645860657571,7.992630841282853,7.6765207380789375,7.984241008758545,793424800.0
2010-04-23,8.02978433432628,8.155329386856478,8.000121483317406,8.114879608154297,796955600.0
2010-04-26,8.146341352883988,8.163719492427916,8.03577734057753,8.075029373168945,479068800.0
2010-04-27,8.00820983186391,8.02528873090939,7.805960174803329,7.851503372192383,709343600.0
2010-04-28,7.88775961195519,7.910231175437636,7.682812808239615,7.838320732116699,758402400.0
2010-04-29,7.8808693012936155,8.090011066980507,7.850607173083147,8.049262046813965,558840800.0
2010-04-30,8.06933707573819,8.10709052945932,7.820345583527171,7.823041915893555,542463600.0
2010-05-03,7.905439270596527,8.026490179788404,7.876674127748009,7.980646133422852,454342000.0
2010-05-04,7.876974346537571,7.888959021685233,7.693001302001676,7.750829219818115,723819600.0
2010-05-05,7.581541197538226,7.73465209213661,7.452699697896353,7.670231342315674,883103200.0
2010-05-06,7.605512432963244,7.737948794986498,5.970130787602723,7.378393173217773,1285860800.0
2010-05-07,7.302284891291713,7.387978654041695,6.747968565376573,7.067074298858643,1676018400.0
2010-05-10,7.498240983453338,7.630078004678368,7.446704242373522,7.610301971435547,984306400.0
2010-05-11,7.545884700909546,7.787087263347507,7.5057349467558465,7.686112403869629,848906800.0
2010-05-12,7.767609133063887,7.884165895312175,7.751430339495726,7.853004455566406,654379600.0
2010-05-13,7.886860975353092,7.9401955388278305,7.682513427871266,7.741241455078125,599712400.0
2010-05-14,7.6453608536712,7.684912129208868,7.475770348026888,7.605210304260254,759362800.0
2010-05-17,7.631577701121471,7.675923163847643,7.4221359008899865,7.617195129394531,762834800.0
2010-05-18,7.699893363003698,7.746935158162723,7.498541358106595,7.561464309692383,782678400.0
2010-05-19,7.475770900137174,7.578244339739695,7.336443314754248,7.441013813018799,1025726800.0
2010-05-20,7.247449308415408,7.306477364567157,7.077559624357752,7.124002933502197,1282915200.0
2010-05-21,6.975986394096475,7.3259550978279355,6.931940969262358,7.260635852813721,1223891200.0
2010-05-24,7.409252155646108,7.517718320665368,7.378689989827202,7.393671035766602,754238800.0
2010-05-25,7.171645187814128,7.393670942660368,7.106026703240528,7.347528457641602,1048006400.0
2010-05-26,7.493146748558961,7.55457109958583,7.303480232448406,7.314267158508301,850654000.0
2010-05-27,7.508728770684548,7.607307311560522,7.46408407226936,7.591126918792725,666282400.0
2010-05-28,7.772102769203417,7.772402005994164,7.591125318278056,7.696895122528076,815614800.0
2010-06-01,7.7810935399252665,7.968362223682122,7.759220443728421,7.815251350402832,876472800.0
2010-06-02,7.926413607405293,7.934204167470859,7.800269262073349,7.908736228942871,688548000.0
2010-06-03,7.945590074083051,7.956677041082119,7.8026668519586675,7.883867263793945,650106800.0
2010-06-04,7.736747858827307,7.847311084382296,7.629481039513764,7.6693315505981445,758304400.0
2010-06-07,7.739146989381198,7.764914971742762,7.507232747830685,7.518918991088867,886942000.0
2010-06-08,7.587829718929765,7.604609381978867,7.360410557885805,7.470674514770508,1000770400.0
2010-06-09,7.534802022444419,7.547686818290021,7.265734297077723,7.2870073318481445,854630000.0
2010-06-10,7.336143340763307,7.520115634434918,7.257040783166499,7.506033897399902,776356000.0
2010-06-11,7.437717840872877,7.606409839921909,7.411949863784326,7.595922946929932,545759200.0
2010-06-14,7.669333405404129,7.764914807747275,7.610905390742475,7.618995189666748,602960400.0
2010-06-15,7.6597410912316315,7.785885402750823,7.6555461753976894,7.781091213226318,585074000.0
2010-06-16,7.823338228958905,8.022592315775611,7.809255698322651,8.007611274719238,783678000.0
2010-06-17,8.107985538578195,8.176901196983799,8.07502629330501,8.146039009094238,872855200.0
2010-06-18,8.157431314331161,8.239830297389098,8.132561840903803,8.211963653564453,784621600.0
2010-06-21,8.320429467395112,8.359980753378156,8.051961102054257,8.095108032226562,776490400.0
2010-06-22,8.154732506810388,8.268891380195724,8.134957268939951,8.20536994934082,717262000.0
2010-06-23,8.227240772616405,8.229637867465483,8.027087353210566,8.119073867797852,768457200.0
2010-06-24,8.119972118673726,8.185891424817095,8.033079833468394,8.060047149658203,714277200.0
2010-06-25,8.091809132339934,8.098101107061359,7.964465452703375,7.991132736206055,549942400.0
2010-06-28,7.998022191539541,8.082518976560088,7.925811716559668,8.039072036743164,584948000.0
2010-06-29,7.913828769389152,7.9219193663405285,7.619592512578551,7.675623416900635,1133344800.0
2010-06-30,7.6918008418539,7.729554283320199,7.491049761206549,7.536592960357666,739452000.0
2010-07-01,7.6195913027475,7.634573146483663,7.287601646538762,7.445206642150879,1022896000.0
2010-07-02,7.505433487445813,7.518618313253406,7.287003353045885,7.399065971374512,693842800.0
2010-07-06,7.52071228277512,7.574645311052758,7.375691259937549,7.449700355529785,615235600.0
2010-07-07,7.505431917787953,7.753526458196752,7.483260388475298,7.7505292892456055,654556000.0
2010-07-08,7.864689717949056,7.877274468371387,7.637270500243349,7.733151912689209,738144400.0
2010-07-09,7.697196784661874,7.78738550165339,7.645360795167991,7.778996467590332,433322400.0
2010-07-12,7.746338358723805,7.845815445247572,7.636374376952135,7.709184169769287,562878400.0
2010-07-13,7.680119831791189,7.682516127526846,7.383784860004127,7.544686317443848,1190924000.0
2010-07-14,7.472173641140658,7.664534905792582,7.460786640289961,7.5725483894348145,812047600.0
2010-07-15,7.4377166502355445,7.699592896613459,7.409850818950199,7.5341973304748535,824866000.0
2010-07-16,7.586033323524932,7.639667127845821,7.443110124350644,7.487754821777344,1039858400.0
2010-07-19,7.48715550171461,7.48715550171461,7.179135974930558,7.358314037322998,1024478000.0
2010-07-20,7.278012302998878,7.577641937167478,7.191419257914218,7.547379016876221,1074950800.0
2010-07-21,7.942893463078982,7.94469128468346,7.610604504220263,7.617794990539551,1185671200.0
2010-07-22,7.720868675723802,7.790382853057776,7.649855913479874,7.761019229888916,645318800.0
2010-07-23,7.703190647500748,7.801769213039841,7.678920452326224,7.788585186004639,533388800.0
2010-07-26,7.790384291768966,7.7933806620435115,7.721769412729062,7.768811225891113,420551600.0
2010-07-27,7.816448640798822,7.934203136919199,7.7993697383073295,7.912630081176758,584771600.0
2010-07-28,7.900345601166709,7.969859760723333,7.7978721832047135,7.819145202636719,519985200.0
2010-07-29,7.811654332484417,7.869782287424273,7.6735253302571,7.733750343322754,643806800.0
2010-07-30,7.667236369362059,7.781394465886936,7.637571906320593,7.7079854011535645,448210000.0
2010-08-02,7.8035632966759625,7.86798321585493,7.778993876342512,7.845810890197754,428055600.0
2010-08-03,7.820645488169976,7.888061804072099,7.773004411572825,7.848211288452148,417653600.0
2010-08-04,7.8754795163259965,7.918625647582924,7.79967334950352,7.879674434661865,420375200.0
2010-08-05,7.842220456241559,7.885667426053197,7.806864086384533,7.84132194519043,289097200.0
2010-08-06,7.783790230762346,7.835027748936998,7.719369486944513,7.793079376220703,444897600.0
2010-08-09,7.834730519826358,7.854806604682407,7.77750183652098,7.84282112121582,303128000.0
2010-08-10,7.78588719500362,7.803865409858965,7.71697150482337,7.772703170776367,451920000.0
2010-08-11,7.652552741742525,7.661241812630337,7.485059298950136,7.4964447021484375,620054400.0
2010-08-12,7.39157193880019,7.583634751494678,7.374493039076482,7.544383525848389,534920400.0
2010-08-13,7.540187212966169,7.547078458916862,7.463481796816972,7.463781833648682,354869200.0
2010-08-16,7.418243739002153,7.4910543348983865,7.389478585009259,7.420041561126709,318430000.0
2010-08-17,7.493149234674647,7.629481239487011,7.466781184446374,7.549779415130615,422640400.0
2010-08-18,7.561463473848781,7.630677592804233,7.538091797235239,7.582736492156982,339696000.0
2010-08-19,7.575848934619998,7.595025704260432,7.451203132352642,7.48715877532959,426706000.0
2010-08-20,7.472473733930247,7.608205647476995,7.460787494928197,7.479964256286621,384230000.0
2010-08-23,7.544387170685258,7.550679147276388,7.348429384473451,7.364908218383789,414041600.0
2010-08-24,7.271121437968804,7.281008253897636,7.15066982424202,7.189022541046143,602565600.0
2010-08-25,7.132393948250147,7.310674313323863,7.107225247334515,7.277714252471924,596867600.0
2010-08-26,7.354418763270663,7.363407869627149,7.199510097503662,7.199510097503662,466505200.0
2010-08-27,7.243555465235795,7.2693234336568535,7.058083859707203,7.239659786224365,548391200.0
2010-08-30,7.2138933305677115,7.3634093629414465,7.211496235053179,7.266029357910156,383289200.0
2010-08-31,7.246555229590186,7.327755660981187,7.201611277275363,7.2840094566345215,420786800.0
2010-09-01,7.41494346506522,7.534495773659441,7.379287878336406,7.500638008117676,697037600.0
2010-09-02,7.528505740121504,7.555772304534912,7.447905394868475,7.555772304534912,415427600.0
2010-09-03,7.643264591101154,7.753827831889189,7.62558641004786,7.753528594970703,520788800.0
2010-09-07,7.68970722143031,7.7763003060210245,7.678021779581182,7.724764347076416,342557600.0
2010-09-08,7.783788562356911,7.921918365745031,7.7634132542141066,7.877872943878174,526551200.0
2010-09-09,7.941395841684699,7.985740508642688,7.877874410551458,7.882368564605713,438575200.0
2010-09-10,7.8859646542695,7.925216695613239,7.832330839078891,7.892556667327881,387542400.0
2010-09-13,7.96476403729506,8.038473099542529,7.9629670163582045,8.00131893157959,388780000.0
2010-09-14,7.976450662705597,8.065140780032394,7.955776117768571,8.031882286071777,408150400.0
2010-09-15,8.035182663273838,8.10140124718782,8.025294241169844,8.096606254577637,429368800.0
2010-09-16,8.097198470508303,8.289859694437991,8.07502535166229,8.286863327026367,652103200.0
2010-09-17,8.320426986632024,8.328517583695046,8.200276179575656,8.250913619995117,634477200.0
2010-09-20,8.27218282114607,8.502898347353579,8.265291575070083,8.486418724060059,658677600.0
2010-09-21,8.505298755727635,8.60986923515819,8.473238006963227,8.502601623535156,668074400.0
2010-09-22,8.470840981239817,8.628746030922189,8.461851874022026,8.621854782104492,585289600.0
2010-09-23,8.579307884519581,8.771970032034094,8.569420265772813,8.656911849975586,786116800.0
2010-09-24,8.752193082985277,8.795039955908003,8.705750567567133,8.758784294128418,649488000.0
2010-09-27,8.808523636150248,8.830995202672778,8.719533480382186,8.724027633666992,482834800.0
2010-09-28,8.742309182897047,8.742309182897047,8.2398302860763,8.59519100189209,1035042400.0
2010-09-29,8.606274900810224,8.683579633805243,8.569420756064195,8.610469818115234,469644000.0
2010-09-30,8.659309453935277,8.689272346149098,8.42709603915492,8.50200366973877,673391600.0
2010-10-01,8.573913365140614,8.586797351634813,8.430090855282131,8.465147972106934,448142800.0
2010-10-04,8.43758522600515,8.476536436406832,8.322826253486534,8.348895072937012,435302000.0
2010-10-05,8.449567554404965,8.672791038833466,8.444173290235296,8.657510757446289,501967200.0
2010-10-06,8.676988301830864,8.748899575362733,8.547248292489753,8.665002822875977,670868800.0
2010-10-07,8.699459721379041,8.703654638553498,8.596687050950102,8.665901184082031,408399600.0
2010-10-08,8.740504623800046,8.824101290329876,8.689268731505885,8.811217308044434,658403200.0
2010-10-11,8.83130050749389,8.906207367328287,8.827105588926546,8.849876403808594,427753200.0
2010-10-12,8.851368907390363,8.973918372515326,8.763876551869988,8.94515323638916,558544000.0
2010-10-13,8.994893219170633,9.047627708135193,8.982907744361208,8.993095397949219,630092400.0
2010-10-14,9.039537520344876,9.062908395110435,9.000884765811355,9.058115005493164,435296400.0
2010-10-15,9.211822422304007,9.43834303929423,9.13601631322732,9.43055248260498,922194000.0
2010-10-18,9.542318924291708,9.558198480837126,9.417073092553576,9.528236389160156,1093010800.0
2010-10-19,9.090777031615996,9.401492947632795,8.989502142875837,9.2732515335083,1232784000.0
2010-10-20,9.258570538261456,9.415876350319536,9.194749862578753,9.304413795471191,721624400.0
2010-10-21,9.35924630430027,9.430558305521714,9.192652143495982,9.274151802062988,551460000.0
2010-10-22,9.260666905430986,9.289731289901919,9.177670269568974,9.212726593017578,372778000.0
2010-10-25,9.26126692046572,9.336472995049604,9.241790118542282,9.253775596618652,392462000.0
2010-10-26,9.194749040155617,9.280742844385045,9.158193332329544,9.23010540008545,392929600.0
2010-10-27,9.218118231761736,9.28553453276645,9.156693868547483,9.223511695861816,399002800.0
2010-10-28,9.227104272802618,9.228602856956147,9.015866314823999,9.145905494689941,551051200.0
2010-10-29,9.115643796410806,9.165082678327341,9.014967411313338,9.018263816833496,430511200.0
2010-11-01,9.05542184405876,9.156696745911162,9.054822570081548,9.11414909362793,423889200.0
2010-11-02,9.19864385467043,9.294225240498317,9.19864385467043,9.269355773925781,433930000.0
2010-11-03,9.32957931378734,9.374824081684894,9.244484841917915,9.372426986694336,508348400.0
2010-11-04,9.45182850507847,9.593553942258014,9.439243756714811,9.536324501037598,642488000.0
2010-11-05,9.527935520810116,9.575276549643233,9.490781346226745,9.502166748046875,361253200.0
2010-11-08,9.504262520832578,9.58126718508636,9.49107850045132,9.546810150146484,281758400.0
2010-11-09,9.61962191980901,9.627113242103198,9.423364957631962,9.47070598602295,383544000.0
2010-11-10,9.487485619363882,9.55130708190663,9.394899813171827,9.529134750366211,384227200.0
2010-11-11,9.438346603113843,9.540221551935973,9.415874234997112,9.487786293029785,361284000.0
2010-11-12,9.468309035773911,9.483290080394497,9.09766739855629,9.229503631591797,795846800.0
2010-11-15,9.242389141562832,9.304712020275685,9.176769856704485,9.199841499328613,403606000.0
2010-11-16,9.160292071452893,9.216622223155737,8.968528405902939,9.036544799804688,657650000.0
2010-11-17,9.024855233257336,9.108451911721891,8.921782560160313,9.003881454467773,479449600.0
2010-11-18,9.144710577961883,9.278645501440423,9.129430292841432,9.241491317749023,494491200.0
2010-11-19,9.22770688740731,9.24059087420335,9.145908013031109,9.190552711486816,384843200.0
2010-11-22,9.189055316758731,9.389208793640137,9.164785924590314,9.389208793640137,393075200.0
2010-11-23,9.302013579679105,9.340966373519326,9.18545763537877,9.250476837158203,519447600.0
2010-11-24,9.34845723813471,9.45033218812819,9.340967515474425,9.432353973388672,413725200.0
2010-11-26,9.400595311053136,9.519249153916705,9.376625152937777,9.438348770141602,237585600.0
2010-11-29,9.45332918045929,9.512655697834857,9.32988195438913,9.494379043579102,445785200.0
2010-11-30,9.394600686858066,9.419170914098508,9.314599630114294,9.322989463806152,501858000.0
2010-12-01,9.4464375601349,9.520745922469123,9.438347762650553,9.48029613494873,461750800.0
2010-12-02,9.51415356625105,9.558198995529924,9.435051015640964,9.532731056213379,462837200.0
2010-12-03,9.49857535956834,9.547714227626264,9.47850008051335,9.511459350585938,342092800.0
2010-12-06,9.547411365552506,9.657975376899634,9.540819354021192,9.592656135559082,448481600.0
2010-12-07,9.702022175895424,9.707714077423264,9.531832399976384,9.534528732299805,391454000.0
2010-12-08,9.5770762699841,9.61872540626404,9.5015701583738,9.618425369262695,321935600.0
2010-12-09,9.651984473588827,9.663069840396068,9.55879858392404,9.580971717834473,294151200.0
2010-12-10,9.577674807615612,9.619623177573494,9.54621333012255,9.604941368103027,262511200.0
2010-12-13,9.7191000147479,9.73977456062163,9.618124380558726,9.638198852539062,439815600.0
2010-12-14,9.639997307589782,9.664267495813709,9.558197636150156,9.596850395202637,351008000.0
2010-12-15,9.588156939815576,9.678046373683125,9.56388756076562,9.598944664001465,417312000.0
2010-12-16,9.620821882666377,9.666365896516965,9.591159026360547,9.625616073608398,322030800.0
2010-12-17,9.637001755958169,9.641795946640936,9.595053387582528,9.606439590454102,386929200.0
2010-12-20,9.636103344704845,9.685543040686891,9.535128494367871,9.654380798339844,385610400.0
2010-12-21,9.678051744144941,9.719700079558404,9.649587434376828,9.714007377624512,256354000.0
2010-12-22,9.718802897133871,9.75955272732689,9.694532701200647,9.742773056030273,265921600.0
2010-12-23,9.737978992006859,9.742473146458789,9.683146627239262,9.696030616760254,223157200.0
2010-12-27,9.673555330812615,9.751159281581842,9.633704026286374,9.728386878967285,249816000.0
2010-12-28,9.765240295917925,9.787712658111563,9.739772365523592,9.752057075500488,175924000.0
2010-12-29,9.77452811711669,9.781420163886667,9.740969594052714,9.746663093566895,163139200.0
2010-12-30,9.75235966074183,9.753258171490874,9.679549886321844,9.697827339172363,157494400.0
2010-12-31,9.676551885808175,9.692432240519455,9.627412237213722,9.66486644744873,193508000.0
2011-01-03,9.75715298975434,9.895582040077786,9.73318283734767,9.874907493591309,445138400.0
2011-01-04,9.960903011046172,9.96270083279551,9.832361556313826,9.926445960998535,309080800.0
2011-01-05,9.874309808993997,10.017832309774677,9.872811224171958,10.007644653320312,255519600.0
2011-01-06,10.029219402421825,10.045099762369775,9.974687072062475,9.999556541442871,300428800.0
2011-01-07,10.007347415617263,10.078060150817906,9.94472447975599,10.071168899536133,311931200.0
2011-01-10,10.152365664585233,10.284202713313414,10.102627534431644,10.260831832885742,448560000.0
2011-01-11,10.333647510165534,10.336043806688975,10.171547451518032,10.236567497253418,444108000.0
2011-01-12,10.284800178351988,10.320155726905462,10.247345971674191,10.319855690002441,302590400.0
2011-01-13,10.342032288333954,10.386377757484212,10.302781047457573,10.357612609863281,296780400.0
2011-01-14,10.363902436946182,10.441506385803223,10.32045629107085,10.441506385803223,308840000.0
2011-01-18,9.873412209352315,10.330048605933435,9.767942383370064,10.206900596618652,1880998000.0
2011-01-19,10.437610280879596,10.44510160235148,10.093936007139058,10.152663230895996,1135612800.0
2011-01-20,10.080455890681208,10.136486804687136,9.891389360576152,9.968094825744629,764789200.0
2011-01-21,10.000752419478047,10.034011718110404,9.78681645557682,9.78951358795166,754401200.0
2011-01-24,9.794008560736357,10.111017227172852,9.789513606802503,10.111017227172852,574683200.0
2011-01-25,10.077459537356916,10.23057041876362,10.024724234117569,10.229371070861816,546868000.0
2011-01-26,10.276113816001557,10.35521637220388,10.232368420614243,10.302781105041504,506875600.0
2011-01-27,10.30068352880165,10.327950092501519,10.272219217343379,10.283604621887207,285026000.0
2011-01-28,10.3123668307178,10.319258078882338,9.99356039249722,10.070564270019531,592057200.0
2011-01-31,10.061581476457823,10.18862518240577,10.016637520201161,10.167051315307617,377246800.0
2011-02-01,10.226378670737335,10.356717184278004,10.216790285340679,10.338140487670898,426633200.0
2011-02-02,10.320758740255933,10.344728095191318,10.293791415731695,10.316863059997559,258955200.0
2011-02-03,10.30128280321204,10.31446682964085,10.143976997403353,10.290495872497559,393797600.0
2011-02-04,10.296489450058914,10.388176768399202,10.292594569255384,10.382184028625488,321840400.0
2011-02-07,10.423831404831903,10.58443281540459,10.416340880857641,10.543384552001953,485021600.0
2011-02-08,10.597313398112865,10.65244497684445,10.551470161434148,10.64285659790039,381040800.0
2011-02-09,10.64256005234283,10.756719717767691,10.63297247107269,10.731550216674805,482745200.0
2011-02-10,10.708480351181294,10.786683593608615,10.427126460363368,10.623085021972656,928550000.0
2011-02-11,10.629380529411666,10.720767020809754,10.593124849785571,10.692302703857422,367572800.0
2011-02-14,10.69050139282579,10.771100925123791,10.6881042974312,10.762112617492676,310416400.0
2011-02-15,10.762410910817193,10.785782588865429,10.71327205973334,10.783684730529785,284174800.0
2011-02-16,10.810653357729317,10.93350210957328,10.801665049134828,10.880468368530273,481157600.0
2011-02-17,10.704282851146422,10.794770786440411,10.682408959381881,10.735743522644043,530583200.0
2011-02-18,10.748030928901603,10.771701847738836,10.472670574492794,10.503832817077637,816057200.0
2011-02-22,10.251843926602797,10.349223939962965,10.1191083515766,10.145774841308594,872555600.0
2011-02-23,10.150567997113953,10.326449663086496,10.145773006443314,10.265925407409668,671854400.0
2011-02-24,10.307876497096283,10.341734276805497,10.138585198253901,10.273717880249023,499900800.0
2011-02-25,10.345026003620628,10.440008893543814,10.331243507353829,10.43191909790039,380018800.0
2011-02-28,10.524202765618433,10.638361592929938,10.52060712380251,10.583230018615723,403074000.0
2011-03-01,10.650951535080893,10.658442059135641,10.417539540638746,10.466379165649414,456136800.0
2011-03-02,10.485855271647594,10.6173930998669,10.439112704875901,10.550575256347656,602590800.0
2011-03-03,10.702484691442963,10.780387875615139,10.664431209848452,10.773496627807617,500788400.0
2011-03-04,10.788774417889336,10.795366426872588,10.719260286989597,10.786677360534668,453266800.0
2011-03-07,10.82862752578503,10.836718120632773,10.526301550729345,10.647651672363281,546123200.0
2011-03-08,10.634168716807393,10.708777098648106,10.554466908133168,10.659637451171875,356316800.0
2011-03-09,10.62757870411975,10.629676562691685,10.505030799455776,10.561060905456543,453306000.0
2011-03-10,10.460681864089986,10.480158659736261,10.334238311530354,10.387272834777832,507539200.0
2011-03-11,10.347123271861223,10.55656505294995,10.337236454850437,10.546676635742188,471080400.0
2011-03-14,10.582333280570245,10.681211854347914,10.526303182230858,10.593719482421875,435957200.0
2011-03-15,10.250345350406215,10.422332954511749,10.19041956224157,10.350122451782227,721081200.0
2011-03-16,10.247347162195455,10.277310050959692,9.775729100776479,9.888090133666992,1162011200.0
2011-03-17,10.092440582106493,10.175738054204947,9.907568984064627,10.026822090148926,659422400.0
2011-03-18,10.101425168867221,10.133485910731126,9.88778930236614,9.907864570617676,753214000.0
2011-03-21,10.067272510251017,10.179632773373774,10.045398611427286,10.166449546813965,409402000.0
2011-03-22,10.264124976261975,10.265922797269404,10.161650779035243,10.223374366760254,325922800.0
2011-03-23,10.16584807312063,10.194013142061491,10.066070984110377,10.163151741027832,372996400.0
